timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620203866102,25189,query60,200,OK,50 Concurrent User: Azure Databricks 4-15,text,true,,2722,0,17,17,null,25083,0,716
1620203863113,29962,query53,200,OK,50 Concurrent User: Azure Databricks 4-12,text,true,,2647,0,16,16,null,29873,0,802
1620203855100,40893,query15,200,OK,50 Concurrent User: Azure Databricks 4-4,text,true,,1466,0,15,15,null,40802,0,681
1620203852106,64383,query2,200,OK,50 Concurrent User: Azure Databricks 4-1,text,true,,100784,0,14,14,null,64050,0,932
1620203862104,62554,query52,200,OK,50 Concurrent User: Azure Databricks 4-11,text,true,,4149,0,13,13,null,62289,0,742
1620203870106,64342,query96,200,OK,50 Concurrent User: Azure Databricks 4-19,text,true,,16,0,12,12,null,64249,0,851
1620203864103,70699,query55,200,OK,50 Concurrent User: Azure Databricks 4-13,text,true,,3656,0,11,11,null,70599,0,743
1620203859116,81766,query42,200,OK,50 Concurrent User: Azure Databricks 4-8,text,true,,358,0,10,10,null,81670,0,987
1620203857104,117857,query31,200,OK,50 Concurrent User: Azure Databricks 4-6,text,true,,33397,0,9,9,null,117709,0,723
1620203856102,126066,query26,200,OK,50 Concurrent User: Azure Databricks 4-5,text,true,,6437,0,8,8,null,125956,0,765
1620203853104,156637,query7,200,OK,50 Concurrent User: Azure Databricks 4-2,text,true,,6423,0,7,7,null,156458,0,797
1620203860101,177651,query48,200,OK,50 Concurrent User: Azure Databricks 4-9,text,true,,26,0,6,6,null,177562,0,1198
1620203867101,175375,query61,200,OK,50 Concurrent User: Azure Databricks 4-16,text,true,,75,0,5,5,null,175289,0,744
1620203868102,182066,query71,200,OK,50 Concurrent User: Azure Databricks 4-17,text,true,,8091413,0,4,4,null,174267,0,880
1620203854103,201038,query13,200,OK,50 Concurrent User: Azure Databricks 4-3,text,true,,150,0,3,3,null,200954,0,1462
1620203869103,194506,query88,200,OK,50 Concurrent User: Azure Databricks 4-18,text,true,,163,0,2,2,null,194406,0,739
1620203861107,287083,query50,200,OK,50 Concurrent User: Azure Databricks 4-10,text,true,,9191,0,1,1,null,286974,0,759
