timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623412523933,7960,query60-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2722,0,1,1,null,7959,0,0
1623412531896,196,query60-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2722,0,1,1,null,195,0,0
1623412532094,187,query60-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2722,0,1,1,null,187,0,1
1623412532283,20367,query61-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,66,0,1,1,null,20366,0,0
1623412552651,267,query61-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,66,0,1,1,null,266,0,0
1623412552921,242,query61-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,66,0,1,1,null,242,0,0
1623412553165,29805,query71-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,21425968,0,1,1,null,17793,0,0
1623412582975,12797,query71-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,21425968,0,1,1,null,192,0,0
1623412595775,14786,query71-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,21425968,0,1,1,null,178,0,1
1623412610564,27137,query88-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,163,0,1,1,null,27137,0,0
1623412637701,228,query88-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,163,0,1,1,null,228,0,0
1623412637930,215,query88-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,163,0,1,1,null,214,0,0
1623412638148,1655,query96-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,8,0,1,1,null,1655,0,0
1623412639804,126,query96-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,8,0,1,1,null,125,0,0
1623412639931,114,query96-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,8,0,1,1,null,114,0,0
1623412640046,13129,query98-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10982744,0,1,1,null,4434,0,0
1623412653178,5775,query98-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10982744,0,1,1,null,131,0,0
1623412658955,6674,query98-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10982744,0,1,1,null,137,0,0
1623412665647,1163,query2,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,170903,0,2,2,null,1000,0,839
1623412666813,202,query13,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,43,0,2,2,null,202,0,0
1623412667018,127,query15,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,1951,0,2,2,null,127,0,0
1623412667147,143,query26,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,5151,0,2,2,null,142,0,0
1623412666642,940,query7,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-2,text,true,,5106,0,2,2,null,939,0,786
1623412667291,298,query31,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,16765,0,2,2,null,297,0,0
1623412667590,106,query42,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,793,0,3,3,null,106,0,0
1623412667584,179,query33,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-2,text,true,,1607,0,3,3,null,179,0,0
1623412667698,135,query50,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-1,text,true,,11139,0,3,3,null,132,0,0
1623412667764,116,query52,200,OK,10 Concurrent User: Azure Synapse Analytics (With Caching Enabled) 2-2,text,true,,7574,0,3,3,null,116,0,0
