timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620815123309,3175,query26-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,6437,0,1,1,null,3170,0,0
1620815126486,10837,query31-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,33397,0,1,1,null,10476,0,0
1620815137323,2162,query31-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,33397,0,1,1,null,2155,0,0
1620815139486,1887,query31-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,33397,0,1,1,null,1879,0,1
1620815141375,12787,query33-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,1550,0,1,1,null,12532,0,0
1620815154163,10607,query33-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,1550,0,1,1,null,10356,0,0
1620815164773,12442,query33-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,1550,0,1,1,null,12298,0,0
1620815177216,6502,query42-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,358,0,1,1,null,6500,0,0
1620815183719,2188,query42-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,358,0,1,1,null,2186,0,0
1620815185908,2026,query42-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,358,0,1,1,null,2024,0,0
1620815187935,13958,query48-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,26,0,1,1,null,13787,0,0
1620815201895,3629,query48-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,26,0,1,1,null,3627,0,0
1620815205525,3629,query48-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,26,0,1,1,null,3628,0,0
1620815209156,55498,query50-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,9191,0,1,1,null,55220,0,0
1620815264656,4213,query50-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,9191,0,1,1,null,4211,0,0
1620815268870,3986,query50-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,9191,0,1,1,null,3983,0,0
1620815272857,6451,query52-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,4149,0,1,1,null,6449,0,0
1620815279308,3165,query52-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,4149,0,1,1,null,3164,0,0
1620815282478,2473,query52-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,4149,0,1,1,null,2471,0,0
1620815284952,4722,query53-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,2647,0,1,1,null,4721,0,0
1620815289675,890,query53-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,2647,0,1,1,null,889,0,0
1620815290566,883,query53-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,2647,0,1,1,null,882,0,0
1620815291451,5779,query55-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,3656,0,1,1,null,5778,0,0
1620815297231,2528,query55-2,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,3656,0,1,1,null,2527,0,0
1620815299760,4695,query55-3,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,3656,0,1,1,null,4694,0,0
